SKU,Name,Brand,Category,Series,Poles,RatedCurrent_A,Capacity_kVAr,BreakingCapacity_kA,LeakageCurrent_mA,Width_mm,Height_mm,Depth_mm,Pitch_mm,Price_VND
C120H 3P 80A,Acti9 C120H MCB 3P 80A 15kA,Schneider Electric,MCB,C120H,3,80,,15,,54,85,69,18,5492000
C120H 3P 100A,Acti9 C120H MCB 3P 100A 15kA,Schneider Electric,MCB,C120H,3,100,,15,,54,85,69,18,5931400
C120H 3P 125A,Acti9 C120H MCB 3P 125A 15kA,Schneider Electric,MCB,C120H,3,125,,15,,54,85,69,18,6260900
C120H 4P 80A,Acti9 C120H MCB 4P 80A 15kA,Schneider Electric,MCB,C120H,4,80,,15,,72,85,69,18,6904300
C120H 4P 100A,Acti9 C120H MCB 4P 100A 15kA,Schneider Electric,MCB,C120H,4,100,,15,,72,85,69,18,7456600
C120H 4P 125A,Acti9 C120H MCB 4P 125A 15kA,Schneider Electric,MCB,C120H,4,125,,15,,72,85,69,18,7870900
GoPact 125T 3P 16A,GoPact 125T MCCB 3P 16A 10kA,Schneider Electric,MCCB,GoPact 125T,3,16,,10,,75,130,60,25,2094400
GoPact 125T 4P 16A,GoPact 125T MCCB 4P 16A 10kA,Schneider Electric,MCCB,GoPact 125T,4,16,,10,,99,130,60,25,2828100
GoPact 125T 3P 20A,GoPact 125T MCCB 3P 20A 10kA,Schneider Electric,MCCB,GoPact 125T,3,20,,10,,75,130,60,25,2094400
GoPact 125T 4P 20A,GoPact 125T MCCB 4P 20A 10kA,Schneider Electric,MCCB,GoPact 125T,4,20,,10,,99,130,60,25,2828100
GoPact 125T 3P 25A,GoPact 125T MCCB 3P 25A 10kA,Schneider Electric,MCCB,GoPact 125T,3,25,,10,,75,130,60,25,2094400
GoPact 125T 4P 25A,GoPact 125T MCCB 4P 25A 10kA,Schneider Electric,MCCB,GoPact 125T,4,25,,10,,99,130,60,25,2828100
GoPact 125T 3P 32A,GoPact 125T MCCB 3P 32A 10kA,Schneider Electric,MCCB,GoPact 125T,3,32,,10,,75,130,60,25,2094400
GoPact 125T 4P 32A,GoPact 125T MCCB 4P 32A 10kA,Schneider Electric,MCCB,GoPact 125T,4,32,,10,,99,130,60,25,2828100
GoPact 125T 3P 40A,GoPact 125T MCCB 3P 40A 10kA,Schneider Electric,MCCB,GoPact 125T,3,40,,10,,75,130,60,25,2094400
GoPact 125T 4P 40A,GoPact 125T MCCB 4P 40A 10kA,Schneider Electric,MCCB,GoPact 125T,4,40,,10,,99,130,60,25,2828100
GoPact 125T 3P 50A,GoPact 125T MCCB 3P 50A 10kA,Schneider Electric,MCCB,GoPact 125T,3,50,,10,,75,130,60,25,2094400
GoPact 125T 4P 50A,GoPact 125T MCCB 4P 50A 10kA,Schneider Electric,MCCB,GoPact 125T,4,50,,10,,99,130,60,25,2828100
GoPact 125T 3P 63A,GoPact 125T MCCB 3P 63A 10kA,Schneider Electric,MCCB,GoPact 125T,3,63,,10,,75,130,60,25,2303800
GoPact 125T 4P 63A,GoPact 125T MCCB 4P 63A 10kA,Schneider Electric,MCCB,GoPact 125T,4,63,,10,,99,130,60,25,3110900
GoPact 125T 3P 80A,GoPact 125T MCCB 3P 80A 10kA,Schneider Electric,MCCB,GoPact 125T,3,80,,10,,75,130,60,25,2303800
GoPact 125T 4P 80A,GoPact 125T MCCB 4P 80A 10kA,Schneider Electric,MCCB,GoPact 125T,4,80,,10,,99,130,60,25,3110900
GoPact 125T 3P 100A,GoPact 125T MCCB 3P 100A 10kA,Schneider Electric,MCCB,GoPact 125T,3,100,,10,,75,130,60,25,2513300
GoPact 125T 4P 100A,GoPact 125T MCCB 4P 100A 10kA,Schneider Electric,MCCB,GoPact 125T,4,100,,10,,99,130,60,25,3393700
GoPact 125T 3P 125A,GoPact 125T MCCB 3P 125A 10kA,Schneider Electric,MCCB,GoPact 125T,3,125,,10,,75,130,60,25,2513300
GoPact 125T 4P 125A,GoPact 125T MCCB 4P 125A 10kA,Schneider Electric,MCCB,GoPact 125T,4,125,,10,,99,130,60,25,3393700
GoPact 125E 3P 16A,GoPact 125E MCCB 3P 16A 15kA,Schneider Electric,MCCB,GoPact 125E,3,16,,15,,75,130,60,25,2755500
GoPact 125E 4P 16A,GoPact 125E MCCB 4P 16A 15kA,Schneider Electric,MCCB,GoPact 125E,4,16,,15,,99,130,60,25,3719100
GoPact 125E 3P 20A,GoPact 125E MCCB 3P 20A 15kA,Schneider Electric,MCCB,GoPact 125E,3,20,,15,,75,130,60,25,2755500
GoPact 125E 4P 20A,GoPact 125E MCCB 4P 20A 15kA,Schneider Electric,MCCB,GoPact 125E,4,20,,15,,99,130,60,25,3719100
GoPact 125E 3P 25A,GoPact 125E MCCB 3P 25A 15kA,Schneider Electric,MCCB,GoPact 125E,3,25,,15,,75,130,60,25,2755500
GoPact 125E 4P 25A,GoPact 125E MCCB 4P 25A 15kA,Schneider Electric,MCCB,GoPact 125E,4,25,,15,,99,130,60,25,3719100
GoPact 125E 3P 32A,GoPact 125E MCCB 3P 32A 15kA,Schneider Electric,MCCB,GoPact 125E,3,32,,15,,75,130,60,25,2755500
GoPact 125E 4P 32A,GoPact 125E MCCB 4P 32A 15kA,Schneider Electric,MCCB,GoPact 125E,4,32,,15,,99,130,60,25,3719100
GoPact 125E 3P 40A,GoPact 125E MCCB 3P 40A 15kA,Schneider Electric,MCCB,GoPact 125E,3,40,,15,,75,130,60,25,2755500
GoPact 125E 4P 40A,GoPact 125E MCCB 4P 40A 15kA,Schneider Electric,MCCB,GoPact 125E,4,40,,15,,99,130,60,25,3719100
GoPact 125E 3P 50A,GoPact 125E MCCB 3P 50A 15kA,Schneider Electric,MCCB,GoPact 125E,3,50,,15,,75,130,60,25,2755500
GoPact 125E 4P 50A,GoPact 125E MCCB 4P 50A 15kA,Schneider Electric,MCCB,GoPact 125E,4,50,,15,,99,130,60,25,3719100
GoPact 125E 3P 63A,GoPact 125E MCCB 3P 63A 15kA,Schneider Electric,MCCB,GoPact 125E,3,63,,15,,75,130,60,25,3031100
GoPact 125E 4P 63A,GoPact 125E MCCB 4P 63A 15kA,Schneider Electric,MCCB,GoPact 125E,4,63,,15,,99,130,60,25,4091000
GoPact 125E 3P 80A,GoPact 125E MCCB 3P 80A 15kA,Schneider Electric,MCCB,GoPact 125E,3,80,,15,,75,130,60,25,3031100
GoPact 125E 4P 80A,GoPact 125E MCCB 4P 80A 15kA,Schneider Electric,MCCB,GoPact 125E,4,80,,15,,99,130,60,25,4091000
GoPact 125E 3P 100A,GoPact 125E MCCB 3P 100A 15kA,Schneider Electric,MCCB,GoPact 125E,3,100,,15,,75,130,60,25,3306600
GoPact 125E 4P 100A,GoPact 125E MCCB 4P 100A 15kA,Schneider Electric,MCCB,GoPact 125E,4,100,,15,,99,130,60,25,4462900
GoPact 125E 3P 125A,GoPact 125E MCCB 3P 125A 15kA,Schneider Electric,MCCB,GoPact 125E,3,125,,15,,75,130,60,25,3306600
GoPact 125E 4P 125A,GoPact 125E MCCB 4P 125A 15kA,Schneider Electric,MCCB,GoPact 125E,4,125,,15,,99,130,60,25,4462900
GoPact 125F 3P 16A,GoPact 125F MCCB 3P 16A 30kA,Schneider Electric,MCCB,GoPact 125F,3,16,,30,,75,130,60,25,3348400
GoPact 125F 4P 16A,GoPact 125F MCCB 4P 16A 30kA,Schneider Electric,MCCB,GoPact 125F,4,16,,30,,99,130,60,25,4186600
GoPact 125F 3P 20A,GoPact 125F MCCB 3P 20A 30kA,Schneider Electric,MCCB,GoPact 125F,3,20,,30,,75,130,60,25,3348400
GoPact 125F 4P 20A,GoPact 125F MCCB 4P 20A 30kA,Schneider Electric,MCCB,GoPact 125F,4,20,,30,,99,130,60,25,4186600
GoPact 125F 3P 25A,GoPact 125F MCCB 3P 25A 30kA,Schneider Electric,MCCB,GoPact 125F,3,25,,30,,75,130,60,25,3348400
GoPact 125F 4P 25A,GoPact 125F MCCB 4P 25A 30kA,Schneider Electric,MCCB,GoPact 125F,4,25,,30,,99,130,60,25,4186600
GoPact 125F 3P 32A,GoPact 125F MCCB 3P 32A 30kA,Schneider Electric,MCCB,GoPact 125F,3,32,,30,,75,130,60,25,3348400
GoPact 125F 4P 32A,GoPact 125F MCCB 4P 32A 30kA,Schneider Electric,MCCB,GoPact 125F,4,32,,30,,99,130,60,25,4186600
GoPact 125F 3P 40A,GoPact 125F MCCB 3P 40A 30kA,Schneider Electric,MCCB,GoPact 125F,3,40,,30,,75,130,60,25,3348400
GoPact 125F 4P 40A,GoPact 125F MCCB 4P 40A 30kA,Schneider Electric,MCCB,GoPact 125F,4,40,,30,,99,130,60,25,4186600
GoPact 125F 3P 50A,GoPact 125F MCCB 3P 50A 30kA,Schneider Electric,MCCB,GoPact 125F,3,50,,30,,75,130,60,25,3348400
GoPact 125F 4P 50A,GoPact 125F MCCB 4P 50A 30kA,Schneider Electric,MCCB,GoPact 125F,4,50,,30,,99,130,60,25,4186600
GoPact 125F 3P 63A,GoPact 125F MCCB 3P 63A 30kA,Schneider Electric,MCCB,GoPact 125F,3,63,,30,,75,130,60,25,3683200
GoPact 125F 4P 63A,GoPact 125F MCCB 4P 63A 30kA,Schneider Electric,MCCB,GoPact 125F,4,63,,30,,99,130,60,25,4605300
GoPact 125F 3P 80A,GoPact 125F MCCB 3P 80A 30kA,Schneider Electric,MCCB,GoPact 125F,3,80,,30,,75,130,60,25,3683200
GoPact 125F 4P 80A,GoPact 125F MCCB 4P 80A 30kA,Schneider Electric,MCCB,GoPact 125F,4,80,,30,,99,130,60,25,4605300
GoPact 125F 3P 100A,GoPact 125F MCCB 3P 100A 30kA,Schneider Electric,MCCB,GoPact 125F,3,100,,30,,75,130,60,25,4018100
GoPact 125F 4P 100A,GoPact 125F MCCB 4P 100A 30kA,Schneider Electric,MCCB,GoPact 125F,4,100,,30,,99,130,60,25,5023900
GoPact 125F 3P 125A,GoPact 125F MCCB 3P 125A 30kA,Schneider Electric,MCCB,GoPact 125F,3,125,,30,,75,130,60,25,4018100
GoPact 125F 4P 125A,GoPact 125F MCCB 4P 125A 30kA,Schneider Electric,MCCB,GoPact 125F,4,125,,30,,99,130,60,25,5023900
GoPact 200B 3P 160A,GoPact 200B MCCB 3P 160A 25kA,Schneider Electric,MCCB,GoPact 200B,3,160,,25,,75,130,60,25,7681100
GoPact 200B 4P 160A,GoPact 200B MCCB 4P 160A 25kA,Schneider Electric,MCCB,GoPact 200B,4,160,,25,,99,130,60,25,10901900
GoPact 200B 3P 200A,GoPact 200B MCCB 3P 200A 25kA,Schneider Electric,MCCB,GoPact 200B,3,200,,25,,75,130,60,25,7681100
GoPact 200B 4P 200A,GoPact 200B MCCB 4P 200A 25kA,Schneider Electric,MCCB,GoPact 200B,4,200,,25,,99,130,60,25,10901900
GoPact 200F 3P 160A,GoPact 200F MCCB 3P 160A 36kA,Schneider Electric,MCCB,GoPact 200F,3,160,,36,,75,130,60,25,8339800
GoPact 200F 4P 160A,GoPact 200F MCCB 4P 160A 36kA,Schneider Electric,MCCB,GoPact 200F,4,160,,36,,99,130,60,25,11476100
GoPact 200F 3P 200A,GoPact 200F MCCB 3P 200A 36kA,Schneider Electric,MCCB,GoPact 200F,3,200,,36,,75,130,60,25,8339800
GoPact 200F 4P 200A,GoPact 200F MCCB 4P 200A 36kA,Schneider Electric,MCCB,GoPact 200F,4,200,,36,,99,130,60,25,11476100
GoPact 250B 3P 250A,GoPact 250B MCCB 3P 250A 25kA,Schneider Electric,MCCB,GoPact 250B,3,250,,25,,105,165,90,35,9072400
GoPact 250B 4P 250A,GoPact 250B MCCB 4P 250A 25kA,Schneider Electric,MCCB,GoPact 250B,4,250,,25,,139,165,90,35,12027800
GoPact 250F 3P 250A,GoPact 250F MCCB 3P 250A 36kA,Schneider Electric,MCCB,GoPact 250F,3,250,,36,,105,165,90,35,10067600
GoPact 250F 4P 250A,GoPact 250F MCCB 4P 250A 36kA,Schneider Electric,MCCB,GoPact 250F,4,250,,36,,139,165,90,35,14084400
GoPact 400F 3P 320A,GoPact 400F MCCB 3P 320A 36kA,Schneider Electric,MCCB,GoPact 400F,3,320,,36,,120,205,105,44,11490600
GoPact 400F 4P 320A,GoPact 400F MCCB 4P 320A 36kA,Schneider Electric,MCCB,GoPact 400F,4,320,,36,,159,205,105,44,13807200
GoPact 400F 3P 400A,GoPact 400F MCCB 3P 400A 36kA,Schneider Electric,MCCB,GoPact 400F,3,400,,36,,120,205,105,44,11490600
GoPact 400F 4P 400A,GoPact 400F MCCB 4P 400A 36kA,Schneider Electric,MCCB,GoPact 400F,4,400,,36,,159,205,105,44,13807200
GoPact 400N 3P 320A,GoPact 400N MCCB 3P 320A 50kA,Schneider Electric,MCCB,GoPact 400N,3,320,,50,,120,205,105,44,12612600
GoPact 400N 4P 320A,GoPact 400N MCCB 4P 320A 50kA,Schneider Electric,MCCB,GoPact 400N,4,320,,50,,159,205,105,44,14773400
GoPact 400N 3P 400A,GoPact 400N MCCB 3P 400A 50kA,Schneider Electric,MCCB,GoPact 400N,3,400,,50,,120,205,105,44,12612600
GoPact 400N 4P 400A,GoPact 400N MCCB 4P 400A 50kA,Schneider Electric,MCCB,GoPact 400N,4,400,,50,,159,205,105,44,14773400
GoPact 800N 3P 500A,GoPact 800N MCCB 3P 500A 50kA,Schneider Electric,MCCB,GoPact 800N,3,500,,50,,180,250,105,60,27747700
GoPact 800N 4P 500A,GoPact 800N MCCB 4P 500A 50kA,Schneider Electric,MCCB,GoPact 800N,4,500,,50,,239,250,105,60,36071600
GoPact 800N 3P 630A,GoPact 800N MCCB 3P 630A 50kA,Schneider Electric,MCCB,GoPact 800N,3,630,,50,,180,250,105,60,27747700
GoPact 800N 4P 630A,GoPact 800N MCCB 4P 630A 50kA,Schneider Electric,MCCB,GoPact 800N,4,630,,50,,239,250,105,60,36071600
GoPact 800N 3P 800A,GoPact 800N MCCB 3P 800A 50kA,Schneider Electric,MCCB,GoPact 800N,3,800,,50,,180,250,105,60,27747700
GoPact 800N 4P 800A,GoPact 800N MCCB 4P 800A 50kA,Schneider Electric,MCCB,GoPact 800N,4,800,,50,,239,250,105,60,36071600
GoPact 800H 3P 500A,GoPact 800H MCCB 3P 500A 70kA,Schneider Electric,MCCB,GoPact 800H,3,500,,70,,180,250,105,60,30202900
GoPact 800H 4P 500A,GoPact 800H MCCB 4P 500A 70kA,Schneider Electric,MCCB,GoPact 800H,4,500,,70,,239,250,105,60,39262100
GoPact 800H 3P 630A,GoPact 800H MCCB 3P 630A 70kA,Schneider Electric,MCCB,GoPact 800H,3,630,,70,,180,250,105,60,30202900
GoPact 800H 4P 630A,GoPact 800H MCCB 4P 630A 70kA,Schneider Electric,MCCB,GoPact 800H,4,630,,70,,239,250,105,60,39262100
GoPact 800H 3P 800A,GoPact 800H MCCB 3P 800A 70kA,Schneider Electric,MCCB,GoPact 800H,3,800,,70,,180,250,105,60,30202900
GoPact 800H 4P 800A,GoPact 800H MCCB 4P 800A 70kA,Schneider Electric,MCCB,GoPact 800H,4,800,,70,,239,250,105,60,39262100
EZC100 1P 15A 18kA,EasyPact EZC100 1P 15A 18kA,Schneider Electric,MCCB,EZC100,1,15,,18,,25,130,75,25,1596100
EZC100 1P 16A 18kA,EasyPact EZC100 1P 16A 18kA,Schneider Electric,MCCB,EZC100,1,16,,18,,25,130,75,25,1596100
EZC100 1P 20A 18kA,EasyPact EZC100 1P 20A 18kA,Schneider Electric,MCCB,EZC100,1,20,,18,,25,130,75,25,1596100
EZC100 1P 25A 18kA,EasyPact EZC100 1P 25A 18kA,Schneider Electric,MCCB,EZC100,1,25,,18,,25,130,75,25,1596100
EZC100 1P 30A 18kA,EasyPact EZC100 1P 30A 18kA,Schneider Electric,MCCB,EZC100,1,30,,18,,25,130,75,25,1596100
EZC100 1P 32A 18kA,EasyPact EZC100 1P 32A 18kA,Schneider Electric,MCCB,EZC100,1,32,,18,,25,130,75,25,1596100
EZC100 1P 40A 18kA,EasyPact EZC100 1P 40A 18kA,Schneider Electric,MCCB,EZC100,1,40,,18,,25,130,75,25,1596100
EZC100 1P 50A 18kA,EasyPact EZC100 1P 50A 18kA,Schneider Electric,MCCB,EZC100,1,50,,18,,25,130,75,25,1755710
EZC100 1P 60A 18kA,EasyPact EZC100 1P 60A 18kA,Schneider Electric,MCCB,EZC100,1,60,,18,,25,130,75,25,1755710
EZC100 1P 63A 18kA,EasyPact EZC100 1P 63A 18kA,Schneider Electric,MCCB,EZC100,1,63,,18,,25,130,75,25,1755710
EZC100 1P 75A 18kA,EasyPact EZC100 1P 75A 18kA,Schneider Electric,MCCB,EZC100,1,75,,18,,25,130,75,25,1755710
EZC100 1P 80A 18kA,EasyPact EZC100 1P 80A 18kA,Schneider Electric,MCCB,EZC100,1,80,,18,,25,130,75,25,1755710
EZC100 1P 100A 18kA,EasyPact EZC100 1P 100A 18kA,Schneider Electric,MCCB,EZC100,1,100,,18,,25,130,75,25,1755710
EZC100 2P 15A 18kA,EasyPact EZC100 2P 15A 18kA,Schneider Electric,MCCB,EZC100,2,15,,18,,50,130,75,25,3192200
EZC100 2P 16A 18kA,EasyPact EZC100 2P 16A 18kA,Schneider Electric,MCCB,EZC100,2,16,,18,,50,130,75,25,3192200
EZC100 2P 20A 18kA,EasyPact EZC100 2P 20A 18kA,Schneider Electric,MCCB,EZC100,2,20,,18,,50,130,75,25,3192200
EZC100 2P 25A 18kA,EasyPact EZC100 2P 25A 18kA,Schneider Electric,MCCB,EZC100,2,25,,18,,50,130,75,25,3192200
EZC100 2P 30A 18kA,EasyPact EZC100 2P 30A 18kA,Schneider Electric,MCCB,EZC100,2,30,,18,,50,130,75,25,3192200
EZC100 2P 32A 18kA,EasyPact EZC100 2P 32A 18kA,Schneider Electric,MCCB,EZC100,2,32,,18,,50,130,75,25,3192200
EZC100 2P 40A 18kA,EasyPact EZC100 2P 40A 18kA,Schneider Electric,MCCB,EZC100,2,40,,18,,50,130,75,25,3192200
EZC100 2P 50A 18kA,EasyPact EZC100 2P 50A 18kA,Schneider Electric,MCCB,EZC100,2,50,,18,,50,130,75,25,3511420
EZC100 2P 60A 18kA,EasyPact EZC100 2P 60A 18kA,Schneider Electric,MCCB,EZC100,2,60,,18,,50,130,75,25,3511420
EZC100 2P 63A 18kA,EasyPact EZC100 2P 63A 18kA,Schneider Electric,MCCB,EZC100,2,63,,18,,50,130,75,25,3511420
EZC100 2P 75A 18kA,EasyPact EZC100 2P 75A 18kA,Schneider Electric,MCCB,EZC100,2,75,,18,,50,130,75,25,3511420
EZC100 2P 80A 18kA,EasyPact EZC100 2P 80A 18kA,Schneider Electric,MCCB,EZC100,2,80,,18,,50,130,75,25,3511420
EZC100 2P 100A 18kA,EasyPact EZC100 2P 100A 18kA,Schneider Electric,MCCB,EZC100,2,100,,18,,50,130,75,25,3511420
EZC100 3P 15A 18kA,EasyPact EZC100 3P 15A 18kA,Schneider Electric,MCCB,EZC100,3,15,,18,,75,130,75,25,4788300
EZC100 3P 16A 18kA,EasyPact EZC100 3P 16A 18kA,Schneider Electric,MCCB,EZC100,3,16,,18,,75,130,75,25,4788300
EZC100 3P 20A 18kA,EasyPact EZC100 3P 20A 18kA,Schneider Electric,MCCB,EZC100,3,20,,18,,75,130,75,25,4788300
EZC100 3P 25A 18kA,EasyPact EZC100 3P 25A 18kA,Schneider Electric,MCCB,EZC100,3,25,,18,,75,130,75,25,4788300
EZC100 3P 30A 18kA,EasyPact EZC100 3P 30A 18kA,Schneider Electric,MCCB,EZC100,3,30,,18,,75,130,75,25,4788300
EZC100 3P 32A 18kA,EasyPact EZC100 3P 32A 18kA,Schneider Electric,MCCB,EZC100,3,32,,18,,75,130,75,25,4788300
EZC100 3P 40A 18kA,EasyPact EZC100 3P 40A 18kA,Schneider Electric,MCCB,EZC100,3,40,,18,,75,130,75,25,4788300
EZC100 3P 50A 18kA,EasyPact EZC100 3P 50A 18kA,Schneider Electric,MCCB,EZC100,3,50,,18,,75,130,75,25,5267130
EZC100 3P 60A 18kA,EasyPact EZC100 3P 60A 18kA,Schneider Electric,MCCB,EZC100,3,60,,18,,75,130,75,25,5267130
EZC100 3P 63A 18kA,EasyPact EZC100 3P 63A 18kA,Schneider Electric,MCCB,EZC100,3,63,,18,,75,130,75,25,5267130
EZC100 3P 75A 18kA,EasyPact EZC100 3P 75A 18kA,Schneider Electric,MCCB,EZC100,3,75,,18,,75,130,75,25,5267130
EZC100 3P 80A 18kA,EasyPact EZC100 3P 80A 18kA,Schneider Electric,MCCB,EZC100,3,80,,18,,75,130,75,25,5267130
EZC100 3P 100A 18kA,EasyPact EZC100 3P 100A 18kA,Schneider Electric,MCCB,EZC100,3,100,,18,,75,130,75,25,5267130
EZC100 4P 15A 18kA,EasyPact EZC100 4P 15A 18kA,Schneider Electric,MCCB,EZC100,4,15,,18,,100,130,75,25,6384400
EZC100 4P 16A 18kA,EasyPact EZC100 4P 16A 18kA,Schneider Electric,MCCB,EZC100,4,16,,18,,100,130,75,25,6384400
EZC100 4P 20A 18kA,EasyPact EZC100 4P 20A 18kA,Schneider Electric,MCCB,EZC100,4,20,,18,,100,130,75,25,6384400
EZC100 4P 25A 18kA,EasyPact EZC100 4P 25A 18kA,Schneider Electric,MCCB,EZC100,4,25,,18,,100,130,75,25,6384400
EZC100 4P 30A 18kA,EasyPact EZC100 4P 30A 18kA,Schneider Electric,MCCB,EZC100,4,30,,18,,100,130,75,25,6384400
EZC100 4P 32A 18kA,EasyPact EZC100 4P 32A 18kA,Schneider Electric,MCCB,EZC100,4,32,,18,,100,130,75,25,6384400
EZC100 4P 40A 18kA,EasyPact EZC100 4P 40A 18kA,Schneider Electric,MCCB,EZC100,4,40,,18,,100,130,75,25,6384400
EZC100 4P 50A 18kA,EasyPact EZC100 4P 50A 18kA,Schneider Electric,MCCB,EZC100,4,50,,18,,100,130,75,25,7022840
EZC100 4P 60A 18kA,EasyPact EZC100 4P 60A 18kA,Schneider Electric,MCCB,EZC100,4,60,,18,,100,130,75,25,7022840
EZC100 4P 63A 18kA,EasyPact EZC100 4P 63A 18kA,Schneider Electric,MCCB,EZC100,4,63,,18,,100,130,75,25,7022840
EZC100 4P 75A 18kA,EasyPact EZC100 4P 75A 18kA,Schneider Electric,MCCB,EZC100,4,75,,18,,100,130,75,25,7022840
EZC100 4P 80A 18kA,EasyPact EZC100 4P 80A 18kA,Schneider Electric,MCCB,EZC100,4,80,,18,,100,130,75,25,7022840
EZC100 4P 100A 18kA,EasyPact EZC100 4P 100A 18kA,Schneider Electric,MCCB,EZC100,4,100,,18,,100,130,75,25,7022840
NXB-63 1P 6A,MCB Chint NXB-63 1P 6A 6kA,Chint,MCB,NXB-63,1,6,,6,,18,85,69,0,66000
NXB-63 1P 10A,MCB Chint NXB-63 1P 10A 6kA,Chint,MCB,NXB-63,1,10,,6,,18,85,69,0,66000
NXB-63 1P 16A,MCB Chint NXB-63 1P 16A 6kA,Chint,MCB,NXB-63,1,16,,6,,18,85,69,0,66000
NXB-63 1P 20A,MCB Chint NXB-63 1P 20A 6kA,Chint,MCB,NXB-63,1,20,,6,,18,85,69,0,66000
NXB-63 1P 25A,MCB Chint NXB-63 1P 25A 6kA,Chint,MCB,NXB-63,1,25,,6,,18,85,69,0,66000
NXB-63 1P 32A,MCB Chint NXB-63 1P 32A 6kA,Chint,MCB,NXB-63,1,32,,6,,18,85,69,0,70400
NXB-63 1P 40A,MCB Chint NXB-63 1P 40A 6kA,Chint,MCB,NXB-63,1,40,,6,,18,85,69,0,70400
NXB-63 1P 50A,MCB Chint NXB-63 1P 50A 6kA,Chint,MCB,NXB-63,1,50,,6,,18,85,69,0,79200
NXB-63 1P 63A,MCB Chint NXB-63 1P 63A 6kA,Chint,MCB,NXB-63,1,63,,6,,18,85,69,0,79200
NXB-63 2P 6A,MCB Chint NXB-63 2P 6A 6kA,Chint,MCB,NXB-63,2,6,,6,,36,85,69,18,124100
NXB-63 2P 10A,MCB Chint NXB-63 2P 10A 6kA,Chint,MCB,NXB-63,2,10,,6,,36,85,69,18,124100
NXB-63 2P 16A,MCB Chint NXB-63 2P 16A 6kA,Chint,MCB,NXB-63,2,16,,6,,36,85,69,18,124100
NXB-63 2P 20A,MCB Chint NXB-63 2P 20A 6kA,Chint,MCB,NXB-63,2,20,,6,,36,85,69,18,124100
NXB-63 2P 25A,MCB Chint NXB-63 2P 25A 6kA,Chint,MCB,NXB-63,2,25,,6,,36,85,69,18,124100
NXB-63 2P 32A,MCB Chint NXB-63 2P 32A 6kA,Chint,MCB,NXB-63,2,32,,6,,36,85,69,18,132400
NXB-63 2P 40A,MCB Chint NXB-63 2P 40A 6kA,Chint,MCB,NXB-63,2,40,,6,,36,85,69,18,132400
NXB-63 2P 50A,MCB Chint NXB-63 2P 50A 6kA,Chint,MCB,NXB-63,2,50,,6,,36,85,69,18,148900
NXB-63 2P 63A,MCB Chint NXB-63 2P 63A 6kA,Chint,MCB,NXB-63,2,63,,6,,36,85,69,18,148900
NXB-63 3P 6A,MCB Chint NXB-63 3P 6A 6kA,Chint,MCB,NXB-63,3,6,,6,,54,85,69,18,181500
NXB-63 3P 10A,MCB Chint NXB-63 3P 10A 6kA,Chint,MCB,NXB-63,3,10,,6,,54,85,69,18,181500
NXB-63 3P 16A,MCB Chint NXB-63 3P 16A 6kA,Chint,MCB,NXB-63,3,16,,6,,54,85,69,18,181500
NXB-63 3P 20A,MCB Chint NXB-63 3P 20A 6kA,Chint,MCB,NXB-63,3,20,,6,,54,85,69,18,181500
NXB-63 3P 25A,MCB Chint NXB-63 3P 25A 6kA,Chint,MCB,NXB-63,3,25,,6,,54,85,69,18,181500
NXB-63 3P 32A,MCB Chint NXB-63 3P 32A 6kA,Chint,MCB,NXB-63,3,32,,6,,54,85,69,18,193600
NXB-63 3P 40A,MCB Chint NXB-63 3P 40A 6kA,Chint,MCB,NXB-63,3,40,,6,,54,85,69,18,193600
NXB-63 3P 50A,MCB Chint NXB-63 3P 50A 6kA,Chint,MCB,NXB-63,3,50,,6,,54,85,69,18,217800
NXB-63 3P 63A,MCB Chint NXB-63 3P 63A 6kA,Chint,MCB,NXB-63,3,63,,6,,54,85,69,18,217800
NXB-63 4P 6A,MCB Chint NXB-63 4P 6A 6kA,Chint,MCB,NXB-63,4,6,,6,,72,85,69,18,239600
NXB-63 4P 10A,MCB Chint NXB-63 4P 10A 6kA,Chint,MCB,NXB-63,4,10,,6,,72,85,69,18,239600
NXB-63 4P 16A,MCB Chint NXB-63 4P 16A 6kA,Chint,MCB,NXB-63,4,16,,6,,72,85,69,18,239600
NXB-63 4P 20A,MCB Chint NXB-63 4P 20A 6kA,Chint,MCB,NXB-63,4,20,,6,,72,85,69,18,239600
NXB-63 4P 25A,MCB Chint NXB-63 4P 25A 6kA,Chint,MCB,NXB-63,4,25,,6,,72,85,69,18,239600
NXB-63 4P 32A,MCB Chint NXB-63 4P 32A 6kA,Chint,MCB,NXB-63,4,32,,6,,72,85,69,18,255600
NXB-63 4P 40A,MCB Chint NXB-63 4P 40A 6kA,Chint,MCB,NXB-63,4,40,,6,,72,85,69,18,255600
NXB-63 4P 50A,MCB Chint NXB-63 4P 50A 6kA,Chint,MCB,NXB-63,4,50,,6,,72,85,69,18,287500
NXB-63 4P 63A,MCB Chint NXB-63 4P 63A 6kA,Chint,MCB,NXB-63,4,63,,6,,72,85,69,18,287500
NXB-63H 1P 6A,MCB Chint NXB-63H 1P 6A 10kA,Chint,MCB,NXB-63H,1,6,,10,,18,85,69,0,99000
NXB-63H 1P 10A,MCB Chint NXB-63H 1P 10A 10kA,Chint,MCB,NXB-63H,1,10,,10,,18,85,69,0,99000
